source_path,source_folder,predicted_label,confidence,evidence,detected_title,decision,reason,qwen_took_ms,qwen_elapsed_s,qwen_raw_text
/Users/qicai21/Desktop/业务群图片_分析结果/日现场工作记录表/b06f8f22d3331d4e884d6573531da2f3_decoded.jpg,日现场工作记录表,其他/不确定,0.8,表格内容包含日期、地点、人员及编号，但不属于明确的通知单、记录表或现场照片。,,review,label_mismatch,3040,3.043,"{
  ""category"": ""其他/不确定"",
  ""confidence"": 0.8,
  ""detected_title"": """",
  ""evidence"": ""表格内容包含日期、地点、人员及编号，但不属于明确的通知单、记录表或现场照片。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/日现场工作记录表/ce009bab534d52c1f0905ecc505dccfb_decoded.jpg,日现场工作记录表,日现场工作记录表,0.9,表格包含日期、站点、船名、品名、车数、班组等作业记录信息。,,auto,match_and_high_confidence,3072,3.075,"{
  ""category"": ""日现场工作记录表"",
  ""confidence"": 0.9,
  ""detected_title"": """",
  ""evidence"": ""表格包含日期、站点、船名、品名、车数、班组等作业记录信息。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/日现场工作记录表/dc53710b19a2b128ce9e6aa79988b49b_decoded.jpg,日现场工作记录表,日现场工作记录表,0.9,表格包含日期、地点、物料名称、数量及人员信息，属于典型的日常作业记录。,,auto,match_and_high_confidence,3002,3.006,"{
  ""category"": ""日现场工作记录表"",
  ""confidence"": 0.9,
  ""detected_title"": """",
  ""evidence"": ""表格包含日期、地点、物料名称、数量及人员信息，属于典型的日常作业记录。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/日现场工作记录表/df20c8fe42f50f78e8c13d03b63f4581_decoded.jpg,日现场工作记录表,其他/不确定,0.8,表格内容包含日期、地点、人员及编号，但缺乏明确的业务标题，无法确定具体用途。,,review,label_mismatch,3049,3.051,"{
  ""category"": ""其他/不确定"",
  ""confidence"": 0.8,
  ""detected_title"": """",
  ""evidence"": ""表格内容包含日期、地点、人员及编号，但缺乏明确的业务标题，无法确定具体用途。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/日现场工作记录表/ee276305989435ce4ca4929c5424bd43_decoded.jpg,日现场工作记录表,请车表,0.9,表格包含日期、地点、车号、物流公司及目的地等调度信息。,,review,label_mismatch,2831,2.834,"{
  ""category"": ""请车表"",
  ""confidence"": 0.9,
  ""detected_title"": """",
  ""evidence"": ""表格包含日期、地点、车号、物流公司及目的地等调度信息。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/日现场工作记录表/f9dac6a4fcd2e53fbd00faa5e75ede57_decoded.jpg,日现场工作记录表,日现场工作记录表,0.9,表格包含日期、到达站、船名、品名、线路、车数、班组及备注，属于典型的日常作业记录格式。,,auto,match_and_high_confidence,3191,3.194,"{
  ""category"": ""日现场工作记录表"",
  ""confidence"": 0.9,
  ""detected_title"": """",
  ""evidence"": ""表格包含日期、到达站、船名、品名、线路、车数、班组及备注，属于典型的日常作业记录格式。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/日现场工作记录表/fb28eb444deca64dcb8aab7576cab0cc_decoded.jpg,日现场工作记录表,请车表,0.9,表格包含日期、到达站、船名、品名、线路、车数、班组等调度运输相关信息。,,review,label_mismatch,3099,3.102,"{
  ""category"": ""请车表"",
  ""confidence"": 0.9,
  ""detected_title"": """",
  ""evidence"": ""表格包含日期、到达站、船名、品名、线路、车数、班组等调度运输相关信息。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/06f7d87639df5fc48c1690a0e18f3b7b_decoded.jpg,检装车通知单,检装车通知单,0.95,文档标题明确包含“检、装车通知单”，且内容为车辆信息、车号及装载高度的列表。,锦州港施朵玛公司卡车货运疏Fl检、装车通知单,auto,match_and_high_confidence,3434,3.437,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 0.95,
  ""detected_title"": ""锦州港施朵玛公司卡车货运疏Fl检、装车通知单"",
  ""evidence"": ""文档标题明确包含“检、装车通知单”，且内容为车辆信息、车号及装载高度的列表。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/1079f3115a13514628075f4f2261ddeb_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确标注为“检、装车通知单”。,锦州港派出码公司火运货物疏运检、装车通知单,auto,match_and_high_confidence,3180,3.184,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港派出码公司火运货物疏运检、装车通知单"",
  ""evidence"": ""文档标题明确标注为“检、装车通知单”。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/12acd85ed17c77f8fb81f6ceedf9779a_decoded.jpg,检装车通知单,检装车通知单,0.95,文档标题明确包含“检、装车通知单”，且内容为车辆信息与装载记录表格。,锦州港染码公司火运货物ш烷检、装车通知单,auto,match_and_high_confidence,3339,3.342,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 0.95,
  ""detected_title"": ""锦州港染码公司火运货物ш烷检、装车通知单"",
  ""evidence"": ""文档标题明确包含“检、装车通知单”，且内容为车辆信息与装载记录表格。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/1a51d5aaef54eab2e5c2309cd4334cb9_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确标注为“检、装车通知单”。,锦州港朵杂公司火车运货物疏检、装车通知单,auto,match_and_high_confidence,3236,3.238,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港朵杂公司火车运货物疏检、装车通知单"",
  ""evidence"": ""文档标题明确标注为“检、装车通知单”。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/1a7f0d3e26bfda8c0b4d96c86182b71d_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确显示为检装、装车通知单。,锦州港码公司火车货物ш烷装、装车通知单,auto,match_and_high_confidence,3149,3.152,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港码公司火车货物ш烷装、装车通知单"",
  ""evidence"": ""文档标题明确显示为检装、装车通知单。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/1bd30c0361acb0cfd839530dc9ac31ec_decoded.jpg,检装车通知单,检装车通知单,0.95,标题明确显示为检装、装车通知单，内容包含车号、装载高度等信息。,锦州港务码公司火车运货物ш烷检、装车通知单,auto,match_and_high_confidence,3354,3.357,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 0.95,
  ""detected_title"": ""锦州港务码公司火车运货物ш烷检、装车通知单"",
  ""evidence"": ""标题明确显示为检装、装车通知单，内容包含车号、装载高度等信息。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/1d5a447d82c45b66c51ddf973060fb55_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确标注为检、装车通知单。,锦州港杂码公司火车运货物疏运检、装车通知单,auto,match_and_high_confidence,3209,3.211,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港杂码公司火车运货物疏运检、装车通知单"",
  ""evidence"": ""文档标题明确标注为检、装车通知单。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/2108c5bdfeabf9ac322725237b0957d8_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确包含“检肠、装车通知单”，内容为车辆信息与装载记录表。,锦州港绍冯码头公司火车运物资疏运检肠、装车通知单,auto,match_and_high_confidence,3391,3.394,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港绍冯码头公司火车运物资疏运检肠、装车通知单"",
  ""evidence"": ""文档标题明确包含“检肠、装车通知单”，内容为车辆信息与装载记录表。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/38537cb443e0fc7f6977b3280c181b92_decoded.jpg,检装车通知单,手写记录,0.9,表格内容包含车号、装载高度等信息，且有手写填写的痕迹。,锦州港杂码头公司火车货物疏运检检、装车清单通知单,review,label_mismatch,3292,3.295,"{
  ""category"": ""手写记录"",
  ""confidence"": 0.9,
  ""detected_title"": ""锦州港杂码头公司火车货物疏运检检、装车清单通知单"",
  ""evidence"": ""表格内容包含车号、装载高度等信息，且有手写填写的痕迹。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/411c31d2da7c31e23864e0b45a586f16_decoded.jpg,检装车通知单,手写记录,0.9,该文档为手写填写的火车货物检装通知单，包含车号、装载高度等记录。,绵州 철码公司 火车货物疏检检、装车通知单,review,label_mismatch,3290,3.292,"{
  ""category"": ""手写记录"",
  ""confidence"": 0.9,
  ""detected_title"": ""绵州 철码公司 火车货物疏检检、装车通知单"",
  ""evidence"": ""该文档为手写填写的火车货物检装通知单，包含车号、装载高度等记录。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/425f57e549c1abc90b3f6393cb84c652_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确包含“装车通知单”字样。,锦州港浩码公司火车运货物疏 Thorn 检、装车通知单,auto,match_and_high_confidence,3239,3.242,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港浩码公司火车运货物疏 Thorn 检、装车通知单"",
  ""evidence"": ""文档标题明确包含“装车通知单”字样。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/4bfc12b8a2b76b6a03568b85862daa1f_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确包含“装车通知单”，且内容为车辆信息、装载高度等物流作业记录。,锦州港荣码公司卡运货物流转、装车通知单,auto,match_and_high_confidence,3324,3.326,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港荣码公司卡运货物流转、装车通知单"",
  ""evidence"": ""文档标题明确包含“装车通知单”，且内容为车辆信息、装载高度等物流作业记录。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/61c9fb07b09abb5a862af7f231422f6e_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确显示为“装车通知单”，内容包含车号、车型、收货人等物流信息。,锦州港染码公司卡运货物班列/装车通知单,auto,match_and_high_confidence,3341,3.344,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港染码公司卡运货物班列/装车通知单"",
  ""evidence"": ""文档标题明确显示为“装车通知单”，内容包含车号、车型、收货人等物流信息。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/67e5e45ad9347aa17a7581ab0761db24_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确标注为“检车通知单”，内容包含车号、节数等装检车信息。,锦州港岛窑公司氧化铝货运装、检车通知单,auto,match_and_high_confidence,3309,3.312,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港岛窑公司氧化铝货运装、检车通知单"",
  ""evidence"": ""文档标题明确标注为“检车通知单”，内容包含车号、节数等装检车信息。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/6906289cbb7db56d4e1f6a6cb2792b98_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确包含“检、装车通知单”字样，且内容为车辆信息登记表。,绵池港派出公司火车货运疏检、装车通知单,auto,match_and_high_confidence,3310,3.313,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""绵池港派出公司火车货运疏检、装车通知单"",
  ""evidence"": ""文档标题明确包含“检、装车通知单”字样，且内容为车辆信息登记表。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/7571926b2e06ea4aa24a88d722b87159_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确显示为“检车通知单”，内容为车辆装载与检查的记录表格。,锦州港润公司矿化硅氧化铝货运装、检车通知单,auto,match_and_high_confidence,3309,3.313,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港润公司矿化硅氧化铝货运装、检车通知单"",
  ""evidence"": ""文档标题明确显示为“检车通知单”，内容为车辆装载与检查的记录表格。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/75ad6bf8fb229a6bc499f2ad70fedc34_decoded.jpg,检装车通知单,检装车通知单,0.95,文档标题明确标注为检、装车通知单，且内容为车辆信息登记表。,锦州港亚洲公司火车运货物疏港检、装车通知单,auto,match_and_high_confidence,3294,3.297,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 0.95,
  ""detected_title"": ""锦州港亚洲公司火车运货物疏港检、装车通知单"",
  ""evidence"": ""文档标题明确标注为检、装车通知单，且内容为车辆信息登记表。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/7758e25f4389979c78bb840faf21e87e_decoded.jpg,检装车通知单,检装车通知单,1.0,标题明确显示为‘检装车通知单’，内容为车辆信息与装载记录。,绵池港杂车公司火车货物疏检、装车通知单,auto,match_and_high_confidence,3256,3.259,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""绵池港杂车公司火车货物疏检、装车通知单"",
  ""evidence"": ""标题明确显示为‘检装车通知单’，内容为车辆信息与装载记录。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/87ea0723bb64a5c3dad26e160eb9b13f_decoded.jpg,检装车通知单,检装车通知单,0.95,文档标题明确包含“检检、装车通知单”，内容为车辆信息与装载数据的列表。,铁矿物资货运疏运检检、装车通知单,auto,match_and_high_confidence,3293,3.296,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 0.95,
  ""detected_title"": ""铁矿物资货运疏运检检、装车通知单"",
  ""evidence"": ""文档标题明确包含“检检、装车通知单”，内容为车辆信息与装载数据的列表。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/8a4c18c21564f04cd2400f0a54ab24a1_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确包含“装车通知单”，内容为车辆号、件数等装车信息。,锦州港系列氧化铝货运装车通知单,auto,match_and_high_confidence,3217,3.22,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港系列氧化铝货运装车通知单"",
  ""evidence"": ""文档标题明确包含“装车通知单”，内容为车辆号、件数等装车信息。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/932e8b867205c126d0478d64ef31186e_decoded.jpg,检装车通知单,检装车通知单,1.0,图片顶端标题明确显示为“检装车通知单”。,检装车通知单,auto,match_and_high_confidence,3003,3.006,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""检装车通知单"",
  ""evidence"": ""图片顶端标题明确显示为“检装车通知单”。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/94a80f7df259759484d39c9923b59040_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确包含“检装车通知单”字样。,锦州港杂码公司火车运货物资检检、装车通知单,auto,match_and_high_confidence,3237,3.24,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港杂码公司火车运货物资检检、装车通知单"",
  ""evidence"": ""文档标题明确包含“检装车通知单”字样。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/94edcf45aff17d63e213632d97f12af4_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确显示为检、装车通知单。,铁运物资疏运检、装车通知单,auto,match_and_high_confidence,3056,3.059,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""铁运物资疏运检、装车通知单"",
  ""evidence"": ""文档标题明确显示为检、装车通知单。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/95e9d67c51202e8943794ffa3d56482e_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确标注为“检装、装车通知单”。,钦州港染务码公司火运货物疏运检装、装车通知单,auto,match_and_high_confidence,3227,3.229,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""钦州港染务码公司火运货物疏运检装、装车通知单"",
  ""evidence"": ""文档标题明确标注为“检装、装车通知单”。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/9803774dde1bb8927916af717d8dfbcb_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确包含“检修、装车通知单”，内容为车辆、车号及装货信息列表。,锦州港朵杂公司氧化铝炼殊检修、装车通知单,auto,match_and_high_confidence,3353,3.356,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港朵杂公司氧化铝炼殊检修、装车通知单"",
  ""evidence"": ""文档标题明确包含“检修、装车通知单”，内容为车辆、车号及装货信息列表。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/a98bdcbf5074dd9e0e0db2faff4fe223_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确包含“装车通知单”，内容为车辆编号、装载高度等物流作业信息。,铁矿砂货运物流班次、装车通知单,auto,match_and_high_confidence,3261,3.264,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""铁矿砂货运物流班次、装车通知单"",
  ""evidence"": ""文档标题明确包含“装车通知单”，内容为车辆编号、装载高度等物流作业信息。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/ace2df36fd1f14b52837647072f45965_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确包含“检、装车通知单”。,锦州港杂码公司火车运货物疏港检、装车通知单,auto,match_and_high_confidence,3227,3.229,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港杂码公司火车运货物疏港检、装车通知单"",
  ""evidence"": ""文档标题明确包含“检、装车通知单”。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/b2b0b2948608d78d8e72b6668b3c3a47_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确包含“检、装车通知单”。,锦州港杂码头公司火车运货物疏运检、装车通知单,auto,match_and_high_confidence,3237,3.24,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港杂码头公司火车运货物疏运检、装车通知单"",
  ""evidence"": ""文档标题明确包含“检、装车通知单”。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/b70664c16b15c6ff777cbee15d3f1763_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确标注为检检、装车通知单，内容包含车号、装载高度等物流信息。,锦州港杂码公司火车货运物流检检、装车通知单,auto,match_and_high_confidence,3418,3.421,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港杂码公司火车货运物流检检、装车通知单"",
  ""evidence"": ""文档标题明确标注为检检、装车通知单，内容包含车号、装载高度等物流信息。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/d1d0ca5d3c2ba9a9af6cf2bb159938b6_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确包含“检装车通知单”字样。,锦州港杂码公司火车运货物资检检、装车通知单,auto,match_and_high_confidence,3246,3.249,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港杂码公司火车运货物资检检、装车通知单"",
  ""evidence"": ""文档标题明确包含“检装车通知单”字样。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/d5372483598e3a77772d9d7237674858_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确标注为“检装车通知单”。,锦州港杂码公司火车货运物流检检、装车通知单,auto,match_and_high_confidence,3233,3.236,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港杂码公司火车货运物流检检、装车通知单"",
  ""evidence"": ""文档标题明确标注为“检装车通知单”。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/dff7d62338960a83e6380545e5e40a5f_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确显示为“检装车通知单”。,锦州港炼铁公司氧化铝货运检装检、装车通知单,auto,match_and_high_confidence,3187,3.19,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港炼铁公司氧化铝货运检装检、装车通知单"",
  ""evidence"": ""文档标题明确显示为“检装车通知单”。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/e58dc2f456d3542469dc29cea61f6ce3_decoded.jpg,检装车通知单,检装车通知单,1.0,图片顶端标题明确显示为“检装车通知单”。,检装车通知单,auto,match_and_high_confidence,3011,3.014,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""检装车通知单"",
  ""evidence"": ""图片顶端标题明确显示为“检装车通知单”。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/e89e26e116c63e61be6f98eb631ed196_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确包含“检、装车通知单”字样。,锦州港រី码公司火运物资疏运检、装车通知单,auto,match_and_high_confidence,3248,3.251,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港រី码公司火运物资疏运检、装车通知单"",
  ""evidence"": ""文档标题明确包含“检、装车通知单”字样。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/e8f8a075a87d7c2b2a8e61750a681acc_decoded.jpg,检装车通知单,检装车通知单,0.95,文档标题明确包含检、装车通知单字样，内容为车辆编号与装载信息的列表。,锦州港采码公司火车务物资疏运检、装车通知单,auto,match_and_high_confidence,3407,3.41,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 0.95,
  ""detected_title"": ""锦州港采码公司火车务物资疏运检、装车通知单"",
  ""evidence"": ""文档标题明确包含检、装车通知单字样，内容为车辆编号与装载信息的列表。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/ea9efb67b7696a361cf95feffe4754a5_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确标注为“检装车通知单”。,锦州港杂码公司火车运货物疏检、装车通知单,auto,match_and_high_confidence,3214,3.217,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港杂码公司火车运货物疏检、装车通知单"",
  ""evidence"": ""文档标题明确标注为“检装车通知单”。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/f2ac401bf6a883d392625248878c7bc5_decoded.jpg,检装车通知单,检装车通知单,0.95,标题明确包含检检、装车通知单字样，且表格内容为车辆、车号及装货信息。,锦州港朵垒公司铜矿吨袋火灾运输检检、装车通知单,auto,match_and_high_confidence,3445,3.448,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 0.95,
  ""detected_title"": ""锦州港朵垒公司铜矿吨袋火灾运输检检、装车通知单"",
  ""evidence"": ""标题明确包含检检、装车通知单字样，且表格内容为车辆、车号及装货信息。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/f5e00eb7357d8494aee2e40d93e69205_decoded.jpg,检装车通知单,检装车通知单,0.95,文档标题明确包含“装车通知单”，且内容为车辆编号、装载高度等检装信息。,绵港 철路站公司火车货物疏检舱、装车通知单,auto,match_and_high_confidence,3348,3.351,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 0.95,
  ""detected_title"": ""绵港 철路站公司火车货物疏检舱、装车通知单"",
  ""evidence"": ""文档标题明确包含“装车通知单”，且内容为车辆编号、装载高度等检装信息。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/f62667356103f2d3cb88ca6d1fd293ee_decoded.jpg,检装车通知单,检装车通知单,1.0,标题明确显示为检、装车通知单，内容包含车号、装载高度等信息。,锦州港荣码公司卡运货物流检、装车通知单,auto,match_and_high_confidence,3306,3.309,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港荣码公司卡运货物流检、装车通知单"",
  ""evidence"": ""标题明确显示为检、装车通知单，内容包含车号、装载高度等信息。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/检装车通知单/fcb55cdeb05a9b2075d4da5f1fc5f768_decoded.jpg,检装车通知单,检装车通知单,1.0,文档标题明确标注为“装车通知单”，内容包含车号、装载高度等班列装车信息。,锦州港绍兴码公司火运货物班列/装车通知单,auto,match_and_high_confidence,3387,3.39,"{
  ""category"": ""检装车通知单"",
  ""confidence"": 1.0,
  ""detected_title"": ""锦州港绍兴码公司火运货物班列/装车通知单"",
  ""evidence"": ""文档标题明确标注为“装车通知单”，内容包含车号、装载高度等班列装车信息。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/照片-敞车内部情况和作业/164a7ed158549894a2b4dbd40d874d5a_decoded.jpg,照片-敞车内部情况和作业,照片-敞车内部情况和作业,0.95,图片展示的是一辆敞车（敞车/货车车厢）的内部空间及作业环境。,,auto,match_and_high_confidence,3182,3.186,"{
  ""category"": ""照片-敞车内部情况和作业"",
  ""confidence"": 0.95,
  ""detected_title"": """",
  ""evidence"": ""图片展示的是一辆敞车（敞车/货车车厢）的内部空间及作业环境。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/照片-敞车内部情况和作业/18c7972363f0c38c7aa599a6cdb03ae8_decoded.jpg,照片-敞车内部情况和作业,照片-敞车内部情况和作业,0.95,图片展示的是一辆敞车或货车车厢内部的空载情况。,,auto,match_and_high_confidence,3101,3.105,"{
  ""category"": ""照片-敞车内部情况和作业"",
  ""confidence"": 0.95,
  ""detected_title"": """",
  ""evidence"": ""图片展示的是一辆敞车或货车车厢内部的空载情况。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/照片-敞车内部情况和作业/2223a171fe8ddc9ec81801dd6585ea09_decoded.jpg,照片-敞车内部情况和作业,照片-敞车内部情况和作业,0.95,图片展示了敞车车厢内部及工人正在进行清理作业的情况。,,auto,match_and_high_confidence,3064,3.067,"{
  ""category"": ""照片-敞车内部情况和作业"",
  ""confidence"": 0.95,
  ""detected_title"": """",
  ""evidence"": ""图片展示了敞车车厢内部及工人正在进行清理作业的情况。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/照片-敞车内部情况和作业/24a1e09e4089d3b12f9da9f7365e10b2_decoded.jpg,照片-敞车内部情况和作业,照片-敞车内部情况和作业,0.95,一名工人在敞车内部进行作业或检查。,,auto,match_and_high_confidence,2981,2.984,"{
  ""category"": ""照片-敞车内部情况和作业"",
  ""confidence"": 0.95,
  ""detected_title"": """",
  ""evidence"": ""一名工人在敞车内部进行作业或检查。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/照片-敞车内部情况和作业/281b4d63a56645e8cf18ae76279e2ad9_decoded.jpg,照片-敞车内部情况和作业,照片-敞车内部情况和作业,0.95,图片展示的是一辆敞车（或类似敞开式货车）的内部空载及带有少量杂草的情况。,,auto,match_and_high_confidence,3240,3.243,"{
  ""category"": ""照片-敞车内部情况和作业"",
  ""confidence"": 0.95,
  ""detected_title"": """",
  ""evidence"": ""图片展示的是一辆敞车（或类似敞开式货车）的内部空载及带有少量杂草的情况。""
}"
/Users/qicai21/Desktop/业务群图片_分析结果/照片-敞车内部情况和作业/2bd5ed922b70feb849f41515c96431e2_decoded.jpg,照片-敞车内部情况和作业,照片-敞车内部情况和作业,0.95,图片展示的是敞车车厢内部的空载情况及少量杂物。,,auto,match_and_high_confidence,3084,3.087,"{
  ""category"": ""照片-敞车内部情况和作业"",
  ""confidence"": 0.95,
  ""detected_title"": """",
  ""evidence"": ""图片展示的是敞车车厢内部的空载情况及少量杂物。""
}"
